cmd/tsgo/sys.go	childProcess	internal/contentmapper/hostimpl.go	processExitState
internal/ast/ast.go	nodeData	internal/ast/subtreefacts.go	SubtreeFacts
internal/ast/ast.go	nodeData	internal/ast/visitor.go	NodeVisitor
internal/ast/ast_generated.go	AbstractKeyword	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AccessExpression	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AccessorDeclaration	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	ClassElementBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	FlowNodeBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	FunctionLikeWithBodyBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	NamedMemberBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	ObjectLiteralElementBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/ast/ast_generated.go	TypeElementBase
internal/ast/ast_generated.go	AccessorDeclarationBase	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	AccessorKeyword	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AnyImportSyntax	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ArgumentList	internal/ast/ast.go	NodeList
internal/ast/ast_generated.go	ArrayBindingElement	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ArrayDestructuringAssignment	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ArrayLiteralExpression	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ArrayLiteralExpression	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	ArrayLiteralExpression	internal/ast/ast_generated.go	ElementList
internal/ast/ast_generated.go	ArrayLiteralExpression	internal/ast/ast_generated.go	PrimaryExpressionBase
internal/ast/ast_generated.go	ArrayLiteralExpression	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	ArrayLiteralExpressionNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ArrayTypeNode	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ArrayTypeNode	internal/ast/ast_generated.go	TypeNode
internal/ast/ast_generated.go	ArrayTypeNode	internal/ast/ast_generated.go	TypeNodeBase
internal/ast/ast_generated.go	ArrayTypeNode	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	ArrayTypeNodeNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast_generated.go	EqualsGreaterThanToken
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast_generated.go	ExpressionBase
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast_generated.go	FlowNodeBase
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast_generated.go	FunctionLikeWithBodyBase
internal/ast/ast_generated.go	ArrowFunction	internal/ast/ast_generated.go	ModifiersBase
internal/ast/ast_generated.go	ArrowFunction	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	ArrowFunctionNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AsExpression	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	AsExpression	internal/ast/ast_generated.go	Expression
internal/ast/ast_generated.go	AsExpression	internal/ast/ast_generated.go	ExpressionBase
internal/ast/ast_generated.go	AsExpression	internal/ast/ast_generated.go	TypeNode
internal/ast/ast_generated.go	AsExpression	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	AsExpressionNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AssertKeyword	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AssertionExpression	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AssertsKeyword	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AssignmentOperatorToken	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AsteriskToken	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AsyncKeyword	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AwaitExpression	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	AwaitExpression	internal/ast/ast_generated.go	Expression
internal/ast/ast_generated.go	AwaitExpression	internal/ast/ast_generated.go	UnaryExpressionBase
internal/ast/ast_generated.go	AwaitExpression	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	AwaitExpressionNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	AwaitKeyword	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BigIntLiteral	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	BigIntLiteral	internal/ast/ast_generated.go	LiteralExpressionBase
internal/ast/ast_generated.go	BigIntLiteral	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	BigIntLiteralNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast_generated.go	BinaryOperatorToken
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast_generated.go	Expression
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast_generated.go	ExpressionBase
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast_generated.go	ModifiersBase
internal/ast/ast_generated.go	BinaryExpression	internal/ast/ast_generated.go	TypeNode
internal/ast/ast_generated.go	BinaryExpression	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	BinaryExpressionNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BinaryOperatorToken	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BindingElement	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	BindingElement	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	BindingName
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	DotDotDotToken
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	ExportableBase
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	Expression
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	FlowNodeBase
internal/ast/ast_generated.go	BindingElement	internal/ast/ast_generated.go	PropertyName
internal/ast/ast_generated.go	BindingElement	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	BindingElementList	internal/ast/ast.go	NodeList
internal/ast/ast_generated.go	BindingElementNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BindingName	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BindingPattern	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	BindingPattern	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	BindingPattern	internal/ast/ast_generated.go	BindingElementList
internal/ast/ast_generated.go	BindingPattern	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	BindingPattern	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	BindingPatternNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	Block	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	Block	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	Block	internal/ast/ast_generated.go	LocalsContainerBase
internal/ast/ast_generated.go	Block	internal/ast/ast_generated.go	StatementBase
internal/ast/ast_generated.go	Block	internal/ast/ast_generated.go	StatementList
internal/ast/ast_generated.go	Block	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	BlockNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BlockOrExpression	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BodyBase	internal/ast/ast_generated.go	AsteriskToken
internal/ast/ast_generated.go	BodyBase	internal/ast/ast_generated.go	NodeBody
internal/ast/ast_generated.go	BodyBase	internal/ast/flow.go	FlowNode
internal/ast/ast_generated.go	BooleanLiteral	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BreakOrContinueStatement	internal/ast/ast.go	Node
internal/ast/ast_generated.go	BreakStatement	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	BreakStatement	internal/ast/ast_generated.go	IdentifierNode
internal/ast/ast_generated.go	BreakStatement	internal/ast/ast_generated.go	StatementBase
internal/ast/ast_generated.go	BreakStatement	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	BreakStatementNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CallExpression	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	CallExpression	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	CallExpression	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	CallExpression	internal/ast/ast_generated.go	ElementList
internal/ast/ast_generated.go	CallExpression	internal/ast/ast_generated.go	Expression
internal/ast/ast_generated.go	CallExpression	internal/ast/ast_generated.go	LeftHandSideExpressionBase
internal/ast/ast_generated.go	CallExpression	internal/ast/ast_generated.go	QuestionDotToken
internal/ast/ast_generated.go	CallExpression	internal/ast/ast_generated.go	TypeList
internal/ast/ast_generated.go	CallExpression	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	CallExpressionNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CallLikeExpression	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CallOrNewExpression	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CallSignatureDeclaration	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	CallSignatureDeclaration	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	CallSignatureDeclaration	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	CallSignatureDeclaration	internal/ast/ast_generated.go	FunctionLikeBase
internal/ast/ast_generated.go	CallSignatureDeclaration	internal/ast/ast_generated.go	TypeElementBase
internal/ast/ast_generated.go	CallSignatureDeclaration	internal/ast/ast_generated.go	TypeSyntaxBase
internal/ast/ast_generated.go	CallSignatureDeclaration	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	CallSignatureDeclarationNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CaseBlock	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	CaseBlock	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	CaseBlock	internal/ast/ast_generated.go	CaseClausesList
internal/ast/ast_generated.go	CaseBlock	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	CaseBlock	internal/ast/ast_generated.go	LocalsContainerBase
internal/ast/ast_generated.go	CaseBlock	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	CaseBlockNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CaseClausesList	internal/ast/ast.go	NodeList
internal/ast/ast_generated.go	CaseKeyword	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CaseOrDefaultClause	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	CaseOrDefaultClause	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	CaseOrDefaultClause	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	CaseOrDefaultClause	internal/ast/ast_generated.go	Expression
internal/ast/ast_generated.go	CaseOrDefaultClause	internal/ast/ast_generated.go	StatementList
internal/ast/ast_generated.go	CaseOrDefaultClause	internal/ast/flow.go	FlowNode
internal/ast/ast_generated.go	CaseOrDefaultClause	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	CaseOrDefaultClauseNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	CatchClause	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	CatchClause	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	CatchClause	internal/ast/ast_generated.go	BlockNode
internal/ast/ast_generated.go	CatchClause	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	CatchClause	internal/ast/ast_generated.go	LocalsContainerBase
internal/ast/ast_generated.go	CatchClause	internal/ast/ast_generated.go	VariableDeclarationNode
internal/ast/ast_generated.go	CatchClause	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	CatchClauseNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ClassDeclaration	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ClassDeclaration	internal/ast/ast_generated.go	ClassLikeBase
internal/ast/ast_generated.go	ClassDeclaration	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	ClassDeclaration	internal/ast/ast_generated.go	StatementBase
internal/ast/ast_generated.go	ClassDeclaration	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	ClassDeclarationNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ClassElement	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ClassElementList	internal/ast/ast.go	NodeList
internal/ast/ast_generated.go	ClassExpression	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ClassExpression	internal/ast/ast_generated.go	ClassLikeBase
internal/ast/ast_generated.go	ClassExpression	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	ClassExpression	internal/ast/ast_generated.go	PrimaryExpressionBase
internal/ast/ast_generated.go	ClassExpression	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	ClassExpressionNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	ClassElementList
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	ExportableBase
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	HeritageClauseList
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	IdentifierNode
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	LocalsContainerBase
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	ModifiersBase
internal/ast/ast_generated.go	ClassLikeBase	internal/ast/ast_generated.go	TypeParameterList
internal/ast/ast_generated.go	ClassLikeDeclaration	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast_generated.go	BlockNode
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast_generated.go	ClassElementBase
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast_generated.go	DeclarationBase
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast_generated.go	LocalsContainerBase
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/ast_generated.go	ModifiersBase
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/ast/flow.go	FlowNode
internal/ast/ast_generated.go	ClassStaticBlockDeclaration	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	ClassStaticBlockDeclarationNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ColonToken	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ComputedPropertyName	internal/ast/ast.go	NodeBase
internal/ast/ast_generated.go	ComputedPropertyName	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ComputedPropertyName	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	ComputedPropertyName	internal/ast/ast_generated.go	Expression
internal/ast/ast_generated.go	ComputedPropertyName	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/ast/ast_generated.go	ComputedPropertyNameNode	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ConciseBody	internal/ast/ast.go	Node
internal/ast/ast_generated.go	ConditionalExpression	internal/ast/ast.go	nodeData
internal/ast/ast_generated.go	ConditionalExpression	internal/ast/ast_generated.go	ColonToken
internal/ast/ast_generated.go	ConditionalExpression	internal/ast/ast_generated.go	CompositeBase
internal/ast/ast_generated.go	ConditionalExpression	internal/ast/ast_generated.go	Expression
